,FileName,Positive,Negative,GlobalID,FileType,X,Detection.Date,Notes,Lab.Status,Lab.Comments,Submission.Date,Latitude,Longitude
11,ATT100_inbound241937372812029587.jpg,0.042134048,0.957865952,{43506835-18B8-46B2-A2CB-586AF9C8ECE6},image/jpg,NA,26/05/2018,it was about two inches long and flew really slow. The neighbor seen one later that year also who lives about a mile and half away. Only one I've ever seen and I took pictures because it was so huge.,Negative ID,This is a native sawfly,03/05/2020,48.152056,-117.260089
12,ATT1010_IMG_14331.jpg,0.041990439,0.958009561,{BC4B7E0C-3533-452C-A0B7-1746AB2AAE58},image/jpg,NA,19/07/2020,Found this alive on a railroad tie right by a bee nest.,Negative ID,That's a female horntail sawfly. Please don't kill them.  /bgimage,19/07/2020,47.299773,-122.371256
13,ATT1011_IMG_14321.jpg,0.041814709,0.958185291,{BC4B7E0C-3533-452C-A0B7-1746AB2AAE58},image/jpg,NA,19/07/2020,Found this alive on a railroad tie right by a bee nest.,Negative ID,That's a female horntail sawfly. Please don't kill them.  /bgimage,19/07/2020,47.299773,-122.371256
14,ATT1012_IMG_14301.jpg,0.042558338,0.957441662,{BC4B7E0C-3533-452C-A0B7-1746AB2AAE58},image/jpg,NA,19/07/2020,Found this alive on a railroad tie right by a bee nest.,Negative ID,That's a female horntail sawfly. Please don't kill them.  /bgimage,19/07/2020,47.299773,-122.371256
15,ATT1013_1B872E79-5FCA-4767-B337-0E54C11AF4AE.jpg,0.042038775,0.957961225,{8A00354B-EDCD-464E-B469-C1A999E35732},image/jpg,NA,19/07/2020,"Not sure if this is a giant Asian Hornet, has long ??stinger???",Negative ID,That's a female Siricid horntail  with her long ovipositor. She uses it. to lay eggs in wood.  ,19/07/2020,47.770334,-122.348237
16,ATT1014_159986.jpg,0.042101881,0.957898119,{D25557EB-86BC-48F1-993A-7F8B485581D1},image/jpg,NA,19/07/2020,Bald faced hornet?,Negative ID,"No, it's a Sphecid wasp. Could be this guy:  ",19/07/2020,47.480161,-122.144452
17,ATT1015_F60ACB0D-0141-48FB-AF18-C7C732903A62.jpg,0.042298055,0.957701945,{9F6938E3-9C53-41FC-A8B6-D26B4BEF72D7},image/jpg,NA,19/07/2020,For in my pool,Negative ID,Cicada killer. Please let it go. ,19/07/2020,47.61034,-119.29147
18,ATT1016_BFEA3915-8C29-4285-8978-DD79A6C116EA.jpg,0.04217436,0.95782564,{9E6407C0-EA53-4DDD-8520-7466998AC350},image/jpg,NA,19/07/2020,"We are in Umatilla National Forest, in a semi-wooded area",Negative ID,Cicada killer. ,19/07/2020,46.647086,-117.220249
19,ATT1017_D7E0C43C-3CC0-41BD-828F-23C75C07E14D.jpg,0.042072414,0.957927586,{9E6407C0-EA53-4DDD-8520-7466998AC350},image/jpg,NA,19/07/2020,"We are in Umatilla National Forest, in a semi-wooded area",Negative ID,Cicada killer. ,19/07/2020,46.647086,-117.220249
20,ATT1018_366192CC-208D-449F-BDC3-E4E18CC31C5F.jpg,0.0418231,0.9581769,{9E6407C0-EA53-4DDD-8520-7466998AC350},image/jpg,NA,19/07/2020,"We are in Umatilla National Forest, in a semi-wooded area",Negative ID,Cicada killer. ,19/07/2020,46.647086,-117.220249
21,ATT1019_EEAF3BCA-6908-4B73-AD45-CDE10C55042C.jpg,0.042072414,0.957927586,{9E6407C0-EA53-4DDD-8520-7466998AC350},image/jpg,NA,19/07/2020,"We are in Umatilla National Forest, in a semi-wooded area",Negative ID,Cicada killer. ,19/07/2020,46.647086,-117.220249
22,ATT101_Hornet 1.jpg,0.042606189,0.957393811,{C9E949D5-5330-4A8E-B4D4-18998D0346C9},image/jpg,NA,10/07/2019,We found this guy eating our rhubarb plant last year. It was the biggest stinging insect I have ever seen. I looked it up and they said it was an Asian Hornet and it was harvesting my rhubarb leaves as nest building material. We took pictures so I could,Negative ID,"This a species of Sphecius, commonly known as cicada killer wasps",03/05/2020,46.579221,-119.005588
23,ATT1020_IMG_20200719_111952_511.jpg,0.042568188,0.957431812,{A8B4A091-EF90-4FFF-945C-9555E121DD2E},image/jpg,NA,19/07/2020,I was under a pear tree in our yard and heard buzzing above then two massive Hornets fell out of the tree onto th ground and were like fighting or something and then tr hey flew away.,Negative ID,"It is not possible to identify for sure, but it is definitely not an Asian giant hornet; no orange coloring.",19/07/2020,48.08441,-122.8575
24,ATT1021_received_1888719981267948.jpg,0.041897573,0.958102427,{B5DC1AD9-04FE-4DBB-8668-DD3C4947C9CC},image/jpg,NA,19/07/2020,Flew in to veh SR14 in the Roosevelt area,Negative ID,Cicada killer. ,19/07/2020,45.749151,-120.200088
25,ATT1022_IMG_20200719_110738.jpg,0.042469337,0.957530663,{FD414D22-87EA-421B-87AA-4159676360C8},image/jpg,NA,19/07/2020,It was laying still on the #15 green. I approached to move it (thought it was a beetle) until I moved my putter head close and it made a buzzing noise unlike anything I have heard from an insect.  So I stepped on it to kill it and we saved it in a plasti,Negative ID,That's a cicada! No need to kill them.,19/07/2020,47.592845,-122.695178
26,ATT1023_IMG_20200719_110746.jpg,0.042405286,0.957594714,{FD414D22-87EA-421B-87AA-4159676360C8},image/jpg,NA,19/07/2020,It was laying still on the #15 green. I approached to move it (thought it was a beetle) until I moved my putter head close and it made a buzzing noise unlike anything I have heard from an insect.  So I stepped on it to kill it and we saved it in a plasti,Negative ID,That's a cicada! No need to kill them.,19/07/2020,47.592845,-122.695178
27,ATT1024_IMG_20200719_110751.jpg,0.04230192,0.95769808,{FD414D22-87EA-421B-87AA-4159676360C8},image/jpg,NA,19/07/2020,It was laying still on the #15 green. I approached to move it (thought it was a beetle) until I moved my putter head close and it made a buzzing noise unlike anything I have heard from an insect.  So I stepped on it to kill it and we saved it in a plasti,Negative ID,That's a cicada! No need to kill them.,19/07/2020,47.592845,-122.695178
28,ATT1025_CD1EEE5F-9195-49E8-B5DC-9B51303E99BC.jpg,0.042186343,0.957813657,{A2E1A2E1-E7AE-49FA-B34C-A42694379507},image/jpg,NA,19/07/2020,Found in our washer which is in our garage as we were moving clothes from washer to the dryer.,Negative ID,Hmm. That was not an Asian giant hornet. It possibly was a June bug beetle.,19/07/2020,48.84756,-122.59351
29,ATT1026_5EDC2AD3-FC07-427E-B702-CB2F1962D4A3.jpg,0.041905493,0.958094507,{A2E1A2E1-E7AE-49FA-B34C-A42694379507},image/jpg,NA,19/07/2020,Found in our washer which is in our garage as we were moving clothes from washer to the dryer.,Negative ID,Hmm. That was not an Asian giant hornet. It possibly was a June bug beetle.,19/07/2020,48.84756,-122.59351
30,ATT1027_D8C01585-82AC-4563-A3F9-157D92CFFBD6.jpg,0.042123636,0.957876364,{F3B60C3A-50C3-4AC8-949E-1478A7258EE5},image/jpg,NA,19/07/2020,This insect has been seen near our pool this summer about three times so far. Also we saw this same type of insect at our old home a street away about two years ago! The insect hovered and investigated the grass area near pool and finally settled near a,Negative ID,Cicada killer. ,19/07/2020,47.44554,-120.27917
31,ATT1028_3D1E08EF-7B0E-45CE-BE28-FF2800F32D3F.jpg,0.042073015,0.957926985,{F3B60C3A-50C3-4AC8-949E-1478A7258EE5},image/jpg,NA,19/07/2020,This insect has been seen near our pool this summer about three times so far. Also we saw this same type of insect at our old home a street away about two years ago! The insect hovered and investigated the grass area near pool and finally settled near a,Negative ID,Cicada killer. ,19/07/2020,47.44554,-120.27917
32,ATT1029_FF36AC51-D0AA-4280-980F-20541D941C5F.jpg,0.041974372,0.958025628,{F3B60C3A-50C3-4AC8-949E-1478A7258EE5},image/jpg,NA,19/07/2020,This insect has been seen near our pool this summer about three times so far. Also we saw this same type of insect at our old home a street away about two years ago! The insect hovered and investigated the grass area near pool and finally settled near a,Negative ID,Cicada killer. ,19/07/2020,47.44554,-120.27917
33,ATT102_Hornet 2.jpg,0.042603101,0.957396899,{C9E949D5-5330-4A8E-B4D4-18998D0346C9},image/jpg,NA,10/07/2019,We found this guy eating our rhubarb plant last year. It was the biggest stinging insect I have ever seen. I looked it up and they said it was an Asian Hornet and it was harvesting my rhubarb leaves as nest building material. We took pictures so I could,Negative ID,"This a species of Sphecius, commonly known as cicada killer wasps",03/05/2020,46.579221,-119.005588
34,ATT1030_15951849841557659847522567342602.jpg,0.041979595,0.958020405,{20255071-1E31-4192-8910-2069FF9BEA8D},image/jpg,NA,19/07/2020,Asian Hornet??,Negative ID,"No, that's a Urocerus horntail sawfly. She uses her ovipositor.to lay her eggs. Please let her go.",19/07/2020,48.058775,-117.636524
35,ATT1031_9E197C38-F5F8-42E2-AA3A-806E24016BFB.jpg,0.041965996,0.958034004,{9DD9343E-0F29-423F-8F98-BFBAC53BA472},image/jpg,NA,19/07/2020,Drowned in my cooler. It is soaking wet in picture.,Negative ID,Thanks for your submission! This is a longhorn beetle.,19/07/2020,47.29607,-122.631662
36,ATT1032_Screenshot_20200719-120201_Gallery.jpg,0.042013065,0.957986935,{2C33EEE9-DE1E-4CBE-8216-90B69DD51DCF},image/jpg,NA,19/07/2020,"Doesn't look quite right, but was about 1"" or longer",Negative ID,Cicada killer. ,19/07/2020,47.448703,-118.421576
37,ATT1033_20200719_110356.jpg,0.042156408,0.957843592,{F864465B-6993-43A1-B145-5997EAFDE193},image/jpg,NA,19/07/2020,Was on our window.,Negative ID,"That is a wasp, but it is impossible to tell which one. Also, your county is currently Negative for Asian giant hornet.",19/07/2020,47.398594,-120.311332
38,ATT1034_20200719_110422.jpg,0.041923938,0.958076062,{F864465B-6993-43A1-B145-5997EAFDE193},image/jpg,NA,19/07/2020,Was on our window.,Negative ID,"That is a wasp, but it is impossible to tell which one. Also, your county is currently Negative for Asian giant hornet.",19/07/2020,47.398594,-120.311332
39,ATT1035_47A50D4B-3747-4D6D-A861-65812B2CC43D.jpg,0.042023748,0.957976252,{9AE288C3-2572-49B8-BC09-7F4A1CDD71B0},image/jpg,NA,19/07/2020,This was on our window and kids are convinced we have Asian killer hornets.,Negative ID,This is a longhorn beetle. I am not sure which species it is.,19/07/2020,47.859906,-122.152623
40,ATT1036_2A538845-97AA-4963-8E01-ECE8088E6311.jpg,0.041951894,0.958048106,{4B8E0A71-4376-468A-A5E4-81E7C114A56D},image/jpg,NA,19/07/2020,We found two exoskeletons on scrub oak trees in Klickitat County that are larger than anything we have ever seen.,Negative ID,"You found Cicada exoskeletons! Cool,",19/07/2020,45.911392,-121.042423
41,ATT1037_173A95DE-20EA-4BB5-B791-BFC8944DEFE8.jpg,0.042029868,0.957970132,{4B8E0A71-4376-468A-A5E4-81E7C114A56D},image/jpg,NA,19/07/2020,We found two exoskeletons on scrub oak trees in Klickitat County that are larger than anything we have ever seen.,Negative ID,"You found Cicada exoskeletons! Cool,",19/07/2020,45.911392,-121.042423
42,ATT1038_55590E40-99DE-4027-B20F-064B6E8C8EC7.jpg,0.042042178,0.957957822,{4B8E0A71-4376-468A-A5E4-81E7C114A56D},image/jpg,NA,19/07/2020,We found two exoskeletons on scrub oak trees in Klickitat County that are larger than anything we have ever seen.,Negative ID,"You found Cicada exoskeletons! Cool,",19/07/2020,45.911392,-121.042423
43,ATT1039_F54D74FF-1ADD-4FA5-A9F4-FBCCC9D3A74D.jpg,0.042261584,0.957738416,{4B8E0A71-4376-468A-A5E4-81E7C114A56D},image/jpg,NA,19/07/2020,We found two exoskeletons on scrub oak trees in Klickitat County that are larger than anything we have ever seen.,Negative ID,"You found Cicada exoskeletons! Cool,",19/07/2020,45.911392,-121.042423
44,ATT103_Hornet 4.jpg,0.04264875,0.95735125,{C9E949D5-5330-4A8E-B4D4-18998D0346C9},image/jpg,NA,10/07/2019,We found this guy eating our rhubarb plant last year. It was the biggest stinging insect I have ever seen. I looked it up and they said it was an Asian Hornet and it was harvesting my rhubarb leaves as nest building material. We took pictures so I could,Negative ID,"This a species of Sphecius, commonly known as cicada killer wasps",03/05/2020,46.579221,-119.005588
45,ATT1040_233A07EB-9BB3-4465-A062-7C9A10EC84BE.jpg,0.042000292,0.957999708,{4B8E0A71-4376-468A-A5E4-81E7C114A56D},image/jpg,NA,19/07/2020,We found two exoskeletons on scrub oak trees in Klickitat County that are larger than anything we have ever seen.,Negative ID,"You found Cicada exoskeletons! Cool,",19/07/2020,45.911392,-121.042423
46,ATT1041_044D0A6D-2C6F-461F-9C8B-7F5899293433.jpg,0.041812534,0.958187466,{FDE889A4-B1FD-4CF4-BF51-7A02794B2312},image/jpg,NA,20/07/2020,"Orange face with dark eyes, big stinger,",Negative ID,Cicada killer. ,20/07/2020,47.418821,-120.249482
47,ATT1042_B1FAC94C-9281-4E29-8DDF-3823CD71213F.jpg,0.042090663,0.957909337,{C88A0505-A507-40C5-AA50-3A2E0F436796},image/jpg,NA,20/07/2020, ,Negative ID,Cicada killer. ,20/07/2020,47.17964,-119.33367
48,ATT1043_A212DA19-F64F-43E1-99E6-44FB4B1CB787.jpg,0.042070919,0.957929081,{C88A0505-A507-40C5-AA50-3A2E0F436796},image/jpg,NA,20/07/2020, ,Negative ID,Cicada killer. ,20/07/2020,47.17964,-119.33367
49,ATT1044_4D11799A-6B6C-4750-9134-64DC9003B50E.jpg,0.041942362,0.958057638,{BBDE1BAE-638B-475E-BD6C-ED8E055C30F4},image/jpg,NA,20/07/2020, ,Negative ID,Cicada killer. ,20/07/2020,47.17964,-119.33367
50,ATT1045_9074BC93-3F5D-49B8-BAA6-1D5B3632D49C.jpg,0.042055261,0.957944739,{7738A0E6-94A4-424C-BBC4-C586E7D7B763},image/jpg,NA,20/07/2020,"Not sure what this is, doesn??t look quite like your photos but we googled murder hornet and other photos more similar to this came up.",Negative ID,Gorgeous picture of a Urocerus horntail! She's a female.  /bgimage,20/07/2020,47.9943,-120.39953
51,ATT1047_20200719_225914.jpg,0.041900792,0.958099208,{934EC672-E422-4399-9355-98A1D3D7C0E4},image/jpg,NA,20/07/2020,It was flying and sitting on my porch,Negative ID,"That looks like a Carrion beetle, but it's hard to tell for sure.  ",20/07/2020,47.042832,-122.342465
52,ATT1049_received_565991734081752.jpg,0.042004561,0.957995439,{01E31294-1A10-41F0-AB34-64C5C514C7E7},image/jpg,NA,19/07/2020,landed on friends dog big not aggressive  but killed it,Negative ID,Cicada killer. ,20/07/2020,47.938283,-118.226001
53,ATT104_Hornet 6.jpg,0.042487083,0.957512917,{C9E949D5-5330-4A8E-B4D4-18998D0346C9},image/jpg,NA,10/07/2019,We found this guy eating our rhubarb plant last year. It was the biggest stinging insect I have ever seen. I looked it up and they said it was an Asian Hornet and it was harvesting my rhubarb leaves as nest building material. We took pictures so I could,Negative ID,"This a species of Sphecius, commonly known as cicada killer wasps",03/05/2020,46.579221,-119.005588
54,ATT1050_15952673749975908030303563727341.jpg,0.041911078,0.958088922,{1F6A7D4B-D22A-4D1F-956E-CA313AEAB15A},image/jpg,NA,16/07/2020,"Beachview Park, Clarkston, Washington state",Negative ID,Cicada killer. ,20/07/2020,46.41053,-117.04034
55,ATT1051_2BE71DEF-9986-48AC-B130-CBCF5FB98728.jpg,0.042115305,0.957884695,{0B146D1F-498E-4CF0-85AA-07021E0B1A04},image/jpg,NA,19/07/2020, ,Negative ID,Cicada killer. ,20/07/2020,46.215209,-117.397629
56,ATT1052_D6A74405-A73A-4993-A4E8-3BC976036323.jpg,0.041873438,0.958126562,{28844D58-6F6A-4979-A355-D36455969A64},image/jpg,NA,20/07/2020,Found floating in our swimming pool.  We do have honey bee hives and would like advice on what if anything we can do.,Negative ID,Cicada killer. ,20/07/2020,46.744978,-120.754222
57,ATT1053_image.jpg,0.04183526,0.95816474,{28844D58-6F6A-4979-A355-D36455969A64},image/jpg,NA,20/07/2020,Found floating in our swimming pool.  We do have honey bee hives and would like advice on what if anything we can do.,Negative ID,Cicada killer. ,20/07/2020,46.744978,-120.754222
58,ATT1054_6A4A9DE8-E76E-42B2-9875-A846710FE438.jpg,0.041745906,0.958254094,{F96522ED-BCE1-4E0B-85A8-8DAC3C0C2EED},image/jpg,NA,20/07/2020,This was dead on our tent pad while camping.,Negative ID,Cicada killer. ,20/07/2020,48.01341,-119.60936
59,ATT1055_A009153D-E0EF-40A4-9630-9BD677BE268B.jpg,0.041833324,0.958166676,{F96522ED-BCE1-4E0B-85A8-8DAC3C0C2EED},image/jpg,NA,20/07/2020,This was dead on our tent pad while camping.,Negative ID,Cicada killer. ,20/07/2020,48.01341,-119.60936
60,ATT1056_67E53F9A-2FEA-4EFF-9E8B-90B212D7C3C3.jpg,0.041922717,0.958077283,{F96522ED-BCE1-4E0B-85A8-8DAC3C0C2EED},image/jpg,NA,20/07/2020,This was dead on our tent pad while camping.,Negative ID,Cicada killer. ,20/07/2020,48.01341,-119.60936
61,ATT1057_C0B41049-D54F-45C3-A1FC-11CE45D79862.jpg,0.041874441,0.958125559,{3B901413-D1A3-4F94-8B8B-276C38B030A5},image/jpg,NA,20/07/2020, ,Negative ID,Cicada killer. ,20/07/2020,46.498939,-117.065335
62,ATT1058_EDB8433A-3E8A-4914-AB7B-93274E0D776D.jpg,0.042262086,0.957737914,{EBFE8D2B-4C0A-40B4-8824-A2F8DA673BBB},image/jpg,NA,20/07/2020,First sighting was last night,Negative ID,Golden digger wasp.,20/07/2020,47.648854,-122.402014
63,ATT1059_37D4335D-1C9D-4241-924F-BBE97B2268C5.jpg,0.04203604,0.95796396,{3E168014-46DB-4CC0-BF92-87CA0E1D4620},image/jpg,NA,20/07/2020,Forgot add my email address. Wasp 1.5 inch long stuck in spider web. I didn??t dare get closer as it was still alive.,Negative ID,That is a bumble bee stuck in the web. ,20/07/2020,47.681275,-122.205025
64,ATT105_2019-08-18 17.39.29.jpg,0.041604424,0.958395576,{8BAD0097-3A7A-4CBF-B071-D483CEDD33D8},image/jpg,NA,19/08/2019,"The images I am attaching are from last summer. (Aug 2019) These were ground-burrowing insects. Images are poor (cell phone) quality, taken from a distance of several feet away. Lat/Long is from google maps; it is my parents-in-law's back yard.",Negative ID,"This is a native insect, Sphex ichneunoneus.",03/05/2020,47.756278,-122.216833
65,ATT1060_20200720_151321.jpg,0.042415391,0.957584609,{1E2BC9A0-433A-44EB-86DD-144D8380A6F7},image/jpg,NA,20/07/2020,Got a photo. Reported earlier.,Negative ID,Golden digger wasp. ,20/07/2020,47.269654,-122.497513
66,ATT1061_8B4C5CB9-0209-465A-8CEB-D6F266C2237A.jpg,0.041989719,0.958010281,{BD1EAF93-06B7-41E5-9D5B-B8FCDEE93642},image/jpg,NA,20/07/2020,Found this guy on our street when I was walking my dogs in the morning. It was dead.,Negative ID,Cicada killer. ,20/07/2020,47.15608,-122.109438
67,ATT1062_E0263289-A529-4A76-BE1C-4D93139A3110.jpg,0.041723358,0.958276642,{888EE969-B235-4F2E-AA08-9D023DF87C10},image/jpg,NA,20/07/2020,It was dead in our kiddie pool.,Negative ID,Cicada killer. ,21/07/2020,46.412394,-117.576956
68,ATT1063_21C2A5A2-D90D-4BE2-B6D2-B08CCF0A9568.jpg,0.041739206,0.958260794,{888EE969-B235-4F2E-AA08-9D023DF87C10},image/jpg,NA,20/07/2020,It was dead in our kiddie pool.,Negative ID,Cicada killer. ,21/07/2020,46.412394,-117.576956
69,ATT1064_B26964D7-41FD-4BEF-AB5D-84ED25FC3D08.jpg,0.042067433,0.957932567,{A39EF95C-3C25-4F46-8E93-32BDE5F6D050},image/jpg,NA,21/07/2020,Caught it on our pool cover,Negative ID,Cicada killer. ,21/07/2020,47.4176,-120.28674
70,ATT1065_CF50E80D-BA03-42AF-A46F-3C509FF1055E.jpg,0.04206284,0.95793716,{A39EF95C-3C25-4F46-8E93-32BDE5F6D050},image/jpg,NA,21/07/2020,Caught it on our pool cover,Negative ID,Cicada killer. ,21/07/2020,47.4176,-120.28674
71,ATT1066_34DCB50E-BE73-4936-93AB-85FD56DDFC36.jpg,0.041864283,0.958135717,{BFECDD46-D1F8-446F-8D63-D9011BB02777},image/jpg,NA,21/07/2020,I say a very large black flying insect that looked like a bee and went inside. When I can outside I saw a large insect that looked like a lighter colored bee with a missing head on my back deck barely moving and I have it in a container,Negative ID,Ten lined June bug beetle,21/07/2020,48.06114,-122.1769
72,ATT1067_056C542D-9010-4183-9E01-304033B56910.jpg,0.041977653,0.958022347,{597536E8-11F3-4FC9-977F-FADCA0F8DF60},image/jpg,NA,20/07/2020,Was in the house acting lethargic. Swatted with a fly swatter and it fell behind couch inside radiator. Waited for my husband to get him out of the radiator. So he is a little curled up and dry. He looked a lot bigger when it was hopping around on the wi,Negative ID,Bald faced hornet. ,21/07/2020,48.862239,-122.59526
73,ATT1069_A317D94A-3201-4F36-84F6-B20803F2D2CF.jpg,0.042077477,0.957922523,{597536E8-11F3-4FC9-977F-FADCA0F8DF60},image/jpg,NA,20/07/2020,Was in the house acting lethargic. Swatted with a fly swatter and it fell behind couch inside radiator. Waited for my husband to get him out of the radiator. So he is a little curled up and dry. He looked a lot bigger when it was hopping around on the wi,Negative ID,Bald faced hornet. ,21/07/2020,48.862239,-122.59526
74,ATT106_2019-08-18 17.39.34.jpg,0.041662295,0.958337705,{8BAD0097-3A7A-4CBF-B071-D483CEDD33D8},image/jpg,NA,19/08/2019,"The images I am attaching are from last summer. (Aug 2019) These were ground-burrowing insects. Images are poor (cell phone) quality, taken from a distance of several feet away. Lat/Long is from google maps; it is my parents-in-law's back yard.",Negative ID,"This is a native insect, Sphex ichneunoneus.",03/05/2020,47.756278,-122.216833
75,ATT1070_9CAE235F-382A-47CD-B5B7-79BE4B6F3740.jpg,0.042067522,0.957932478,{597536E8-11F3-4FC9-977F-FADCA0F8DF60},image/jpg,NA,20/07/2020,Was in the house acting lethargic. Swatted with a fly swatter and it fell behind couch inside radiator. Waited for my husband to get him out of the radiator. So he is a little curled up and dry. He looked a lot bigger when it was hopping around on the wi,Negative ID,Bald faced hornet. ,21/07/2020,48.862239,-122.59526
76,ATT1071_image.jpg,0.042077045,0.957922955,{597536E8-11F3-4FC9-977F-FADCA0F8DF60},image/jpg,NA,20/07/2020,Was in the house acting lethargic. Swatted with a fly swatter and it fell behind couch inside radiator. Waited for my husband to get him out of the radiator. So he is a little curled up and dry. He looked a lot bigger when it was hopping around on the wi,Negative ID,Bald faced hornet. ,21/07/2020,48.862239,-122.59526
77,ATT1072_04BF446B-9263-42D7-AF59-ECC35A556E87.jpg,0.042245081,0.957754919,{6F6EBA8A-E612-47DD-9E60-942C9F38586F},image/jpg,NA,21/07/2020, ,Negative ID,Golden digger wasp. ,21/07/2020,47.503333,-122.192205
78,ATT1073_ADC04861-B739-4429-8959-1F3DB20D8024.jpg,0.042104862,0.957895138,{2019A789-294D-4AE8-B5C0-2B47E5A0B9EE},image/jpg,NA,21/07/2020, ,Negative ID,Cicada killer. ,21/07/2020,47.127385,-119.273195
79,ATT1074_0BE15C65-4EE5-4321-8936-33F0C1E239BB.jpg,0.041952473,0.958047527,{41EB9554-6676-4CD1-BE5B-5133CB3EE4B0},image/jpg,NA,21/07/2020,"It hovered right in front of me for about 5 seconds, them flew towards my husband. We did not get stung. It was about 2 inches long.",Unverified,This image is from the internet. Please submit your own picture. This county is currently negative for Asian giant hornet.,21/07/2020,47.448041,-121.770144
80,ATT1075_IMG_0668.jpg,0.041985572,0.958014428,{B5B95274-C51C-4E35-A502-3EDB434A2BC2},image/jpg,NA,20/07/2020, ,Negative ID,Cicada killer. ,21/07/2020,47.540497,-120.281752
81,ATT1076_IMG_0685.jpg,0.042025052,0.957974948,{B5B95274-C51C-4E35-A502-3EDB434A2BC2},image/jpg,NA,20/07/2020, ,Negative ID,Cicada killer. ,21/07/2020,47.540497,-120.281752
82,ATT1077_IMG_7348.jpg,0.042045138,0.957954862,{B5B95274-C51C-4E35-A502-3EDB434A2BC2},image/jpg,NA,20/07/2020, ,Negative ID,Cicada killer. ,21/07/2020,47.540497,-120.281752
83,ATT1078_IMG_3873.jpg,0.041983175,0.958016825,{B5B95274-C51C-4E35-A502-3EDB434A2BC2},image/jpg,NA,20/07/2020, ,Negative ID,Cicada killer. ,21/07/2020,47.540497,-120.281752
84,ATT1079_C464AC11-C2BD-48F0-8C6F-2AC90C92D828.jpg,0.042249423,0.957750577,{9EAD6924-AAD5-4BE3-90B9-9CD36C18D9B8},image/jpg,NA,20/07/2020,Is much bigger than other bees and dark brown/orange with yellow stripes.,Negative ID,That's a Cicada killer. ,21/07/2020,47.450892,-119.253884
85,ATT107_2019-08-18 18.19.20.jpg,0.042046709,0.957953291,{8BAD0097-3A7A-4CBF-B071-D483CEDD33D8},image/jpg,NA,19/08/2019,"The images I am attaching are from last summer. (Aug 2019) These were ground-burrowing insects. Images are poor (cell phone) quality, taken from a distance of several feet away. Lat/Long is from google maps; it is my parents-in-law's back yard.",Negative ID,"This is a native insect, Sphex ichneunoneus.",03/05/2020,47.756278,-122.216833
